id,name,price,price_delta_season,price_delta_race,probability_price_up_percentage,probability_price_down_percentage,selection_percentage,selection_percentage_delta_season,datetime,timestamp
14,M. Verstappen,25.2,0.4,0.1,88,0,55,5,2021-04-28 08:18:17,1619594297
3,McLaren,18.7,-0.2,0.0,94,0,29,-1,2021-04-28 08:18:17,1619594297
17,D. Ricciardo,16.5,-0.8,-0.2,0,4,31,-8,2021-04-28 08:18:17,1619594297
22,C. Leclerc,17.7,0.9,0.3,44,0,36,9,2021-04-28 08:18:17,1619594297
28,M. Schumacher,5.7,-0.1,0.0,0,26,25,-2,2021-04-28 08:18:17,1619594297
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 08:18:17,1619594297
13,V. Bottas,23.4,-0.2,-0.1,0,77,12,-1,2021-04-28 08:18:17,1619594297
1,Ferrari,18.8,0.7,0.1,48,0,11,3,2021-04-28 08:18:17,1619594297
4,Mercedes,37.7,-0.3,-0.1,0,75,11,-1,2021-04-28 08:18:17,1619594297
9,Aston Martin,16.7,-0.9,-0.2,0,35,5,-3,2021-04-28 08:18:17,1619594297
10,Haas,6.1,0.0,0.0,0,28,4,3,2021-04-28 08:18:17,1619594297
2,Williams,6.3,0.0,0.0,0,32,4,3,2021-04-28 08:18:17,1619594297
16,L. Norris,13.6,0.5,0.2,83,0,59,8,2021-04-28 08:18:17,1619594297
27,A. Giovinazzi,7.8,-0.1,0.0,0,43,7,-1,2021-04-28 08:18:17,1619594297
23,C. Sainz,14.3,-0.1,0.0,16,0,26,-1,2021-04-28 08:18:17,1619594297
8,Alfa Romeo,8.9,0.0,0.0,16,0,4,3,2021-04-28 08:18:17,1619594297
7,AlphaTauri,13.2,0.5,0.0,0,64,7,1,2021-04-28 08:28:17,1619594897
15,S. Perez,18.3,-0.1,-0.1,0,24,31,-1,2021-04-28 08:28:17,1619594897
6,Alpine,15.0,-0.4,-0.1,0,31,4,1,2021-04-28 08:28:17,1619594897
12,L. Hamilton,33.4,-0.1,0.0,0,77,27,-2,2021-04-28 08:28:17,1619594897
26,K. Raikkonen,9.4,-0.2,0.0,0,15,14,-1,2021-04-28 08:28:17,1619594897
24,P. Gasly,11.7,0.0,0.0,86,0,43,1,2021-04-28 08:28:17,1619594897
19,S. Vettel,15.2,-1.0,-0.2,0,69,13,-6,2021-04-28 08:28:17,1619594897
5,Red Bull,26.1,0.2,0.1,0,3,32,2,2021-04-28 08:28:17,1619594897
18,L. Stroll,13.6,-0.3,0.0,9,0,9,-2,2021-04-28 08:28:17,1619594897
29,N. Mazepin,5.3,-0.2,0.0,0,28,5,0,2021-04-28 08:28:17,1619594897
25,Y. Tsunoda,9.4,0.6,0.0,0,45,34,8,2021-04-28 08:28:17,1619594897
31,N. Latifi,6.5,0.0,0.0,0,71,4,0,2021-04-28 08:28:17,1619594897
30,G. Russell,6.2,0.0,0.0,78,0,44,2,2021-04-28 08:28:17,1619594897
21,F. Alonso,15.0,-0.6,-0.2,0,58,11,-3,2021-04-28 08:28:17,1619594897
14,M. Verstappen,25.2,0.4,0.1,89,0,55,5,2021-04-28 08:28:17,1619594897
3,McLaren,18.7,-0.2,0.0,95,0,29,-1,2021-04-28 08:28:17,1619594897
17,D. Ricciardo,16.5,-0.8,-0.2,0,4,31,-8,2021-04-28 08:28:17,1619594897
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 08:28:17,1619594897
28,M. Schumacher,5.7,-0.1,0.0,0,25,25,-2,2021-04-28 08:28:17,1619594897
22,C. Leclerc,17.7,0.9,0.3,45,0,36,9,2021-04-28 08:28:17,1619594897
13,V. Bottas,23.4,-0.2,-0.1,0,78,12,-1,2021-04-28 08:28:17,1619594897
1,Ferrari,18.8,0.7,0.1,49,0,11,3,2021-04-28 08:28:17,1619594897
4,Mercedes,37.7,-0.3,-0.1,0,73,11,-1,2021-04-28 08:28:17,1619594897
10,Haas,6.1,0.0,0.0,0,27,4,3,2021-04-28 08:28:17,1619594897
9,Aston Martin,16.7,-0.9,-0.2,0,34,5,-3,2021-04-28 08:28:17,1619594897
2,Williams,6.3,0.0,0.0,0,33,4,3,2021-04-28 08:28:17,1619594897
16,L. Norris,13.6,0.5,0.2,83,0,59,8,2021-04-28 08:28:17,1619594897
27,A. Giovinazzi,7.8,-0.1,0.0,0,43,7,-1,2021-04-28 08:28:17,1619594897
23,C. Sainz,14.3,-0.1,0.0,16,0,26,-1,2021-04-28 08:28:17,1619594897
8,Alfa Romeo,8.9,0.0,0.0,16,0,4,3,2021-04-28 08:28:17,1619594897
7,AlphaTauri,13.2,0.5,0.0,0,62,7,1,2021-04-28 08:58:18,1619596698
15,S. Perez,18.3,-0.1,-0.1,0,25,31,-1,2021-04-28 08:58:18,1619596698
6,Alpine,15.0,-0.4,-0.1,0,31,4,1,2021-04-28 08:58:18,1619596698
26,K. Raikkonen,9.4,-0.2,0.0,0,15,14,-1,2021-04-28 08:58:18,1619596698
12,L. Hamilton,33.4,-0.1,0.0,0,78,27,-2,2021-04-28 08:58:18,1619596698
24,P. Gasly,11.7,0.0,0.0,87,0,43,1,2021-04-28 08:58:18,1619596698
19,S. Vettel,15.2,-1.0,-0.2,0,70,13,-6,2021-04-28 08:58:18,1619596698
5,Red Bull,26.1,0.2,0.1,0,3,32,2,2021-04-28 08:58:18,1619596698
18,L. Stroll,13.6,-0.3,0.0,9,0,9,-2,2021-04-28 08:58:18,1619596698
29,N. Mazepin,5.3,-0.2,0.0,0,28,5,0,2021-04-28 08:58:18,1619596698
25,Y. Tsunoda,9.4,0.6,0.0,0,45,34,8,2021-04-28 08:58:18,1619596698
31,N. Latifi,6.5,0.0,0.0,0,73,4,0,2021-04-28 08:58:18,1619596698
30,G. Russell,6.2,0.0,0.0,77,0,44,2,2021-04-28 08:58:18,1619596698
21,F. Alonso,15.0,-0.6,-0.2,0,58,11,-3,2021-04-28 08:58:18,1619596698
14,M. Verstappen,25.2,0.4,0.1,88,0,55,5,2021-04-28 08:58:18,1619596698
3,McLaren,18.7,-0.2,0.0,94,0,29,-1,2021-04-28 08:58:18,1619596698
17,D. Ricciardo,16.5,-0.8,-0.2,0,4,31,-8,2021-04-28 08:58:18,1619596698
22,C. Leclerc,17.7,0.9,0.3,45,0,36,9,2021-04-28 08:58:18,1619596698
28,M. Schumacher,5.7,-0.1,0.0,0,26,25,-2,2021-04-28 08:58:18,1619596698
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 08:58:18,1619596698
13,V. Bottas,23.4,-0.2,-0.1,0,79,12,-1,2021-04-28 08:58:18,1619596698
1,Ferrari,18.8,0.7,0.1,47,0,11,3,2021-04-28 08:58:18,1619596698
10,Haas,6.1,0.0,0.0,0,28,4,3,2021-04-28 08:58:18,1619596698
2,Williams,6.3,0.0,0.0,0,32,4,3,2021-04-28 08:58:18,1619596698
4,Mercedes,37.7,-0.3,-0.1,0,74,11,-1,2021-04-28 08:58:18,1619596698
9,Aston Martin,16.7,-0.9,-0.2,0,35,5,-3,2021-04-28 08:58:18,1619596698
23,C. Sainz,14.3,-0.1,0.0,17,0,26,-1,2021-04-28 08:58:18,1619596698
8,Alfa Romeo,8.9,0.0,0.0,16,0,4,3,2021-04-28 08:58:18,1619596698
16,L. Norris,13.6,0.5,0.2,83,0,59,8,2021-04-28 08:58:18,1619596698
27,A. Giovinazzi,7.8,-0.1,0.0,0,43,7,-1,2021-04-28 08:58:18,1619596698
7,AlphaTauri,13.2,0.5,0.0,0,63,7,1,2021-04-28 09:48:20,1619599700
15,S. Perez,18.3,-0.1,-0.1,0,25,31,-1,2021-04-28 09:48:20,1619599700
6,Alpine,15.0,-0.4,-0.1,0,31,4,1,2021-04-28 09:48:20,1619599700
12,L. Hamilton,33.4,-0.1,0.0,0,78,27,-2,2021-04-28 09:48:20,1619599700
26,K. Raikkonen,9.4,-0.2,0.0,0,14,14,-1,2021-04-28 09:48:20,1619599700
24,P. Gasly,11.7,0.0,0.0,87,0,43,1,2021-04-28 09:48:20,1619599700
19,S. Vettel,15.2,-1.0,-0.2,0,69,13,-6,2021-04-28 09:48:20,1619599700
5,Red Bull,26.1,0.2,0.1,0,3,32,2,2021-04-28 09:48:20,1619599700
18,L. Stroll,13.6,-0.3,0.0,9,0,9,-2,2021-04-28 09:48:20,1619599700
29,N. Mazepin,5.3,-0.2,0.0,0,28,5,0,2021-04-28 09:48:20,1619599700
25,Y. Tsunoda,9.4,0.6,0.0,0,46,34,8,2021-04-28 09:48:20,1619599700
31,N. Latifi,6.5,0.0,0.0,0,72,4,0,2021-04-28 09:48:20,1619599700
30,G. Russell,6.2,0.0,0.0,78,0,44,2,2021-04-28 09:48:20,1619599700
21,F. Alonso,15.0,-0.6,-0.2,0,58,11,-3,2021-04-28 09:48:20,1619599700
14,M. Verstappen,25.2,0.4,0.1,88,0,55,5,2021-04-28 09:48:20,1619599700
3,McLaren,18.7,-0.2,0.0,96,0,29,-1,2021-04-28 09:48:20,1619599700
17,D. Ricciardo,16.5,-0.8,-0.2,0,4,31,-8,2021-04-28 09:48:20,1619599700
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 09:48:20,1619599700
28,M. Schumacher,5.7,-0.1,0.0,0,26,25,-2,2021-04-28 09:48:20,1619599700
22,C. Leclerc,17.7,0.9,0.3,46,0,36,9,2021-04-28 09:48:20,1619599700
13,V. Bottas,23.4,-0.2,-0.1,0,78,11,-2,2021-04-28 09:48:20,1619599700
1,Ferrari,18.8,0.7,0.1,47,0,11,3,2021-04-28 09:48:20,1619599700
4,Mercedes,37.7,-0.3,-0.1,0,74,11,-1,2021-04-28 09:48:20,1619599700
9,Aston Martin,16.7,-0.9,-0.2,0,34,5,-3,2021-04-28 09:48:20,1619599700
10,Haas,6.1,0.0,0.0,0,28,4,3,2021-04-28 09:48:20,1619599700
2,Williams,6.3,0.0,0.0,0,33,4,3,2021-04-28 09:48:20,1619599700
16,L. Norris,13.6,0.5,0.2,85,0,59,8,2021-04-28 09:48:20,1619599700
27,A. Giovinazzi,7.8,-0.1,0.0,0,43,7,-1,2021-04-28 09:48:20,1619599700
23,C. Sainz,14.3,-0.1,0.0,17,0,26,-1,2021-04-28 09:48:20,1619599700
8,Alfa Romeo,8.9,0.0,0.0,17,0,4,3,2021-04-28 09:48:20,1619599700
7,AlphaTauri,13.2,0.5,0.0,0,62,7,1,2021-04-28 10:38:22,1619602702
15,S. Perez,18.3,-0.1,-0.1,0,25,31,-1,2021-04-28 10:38:22,1619602702
6,Alpine,15.0,-0.4,-0.1,0,31,4,1,2021-04-28 10:38:22,1619602702
26,K. Raikkonen,9.4,-0.2,0.0,0,15,14,-1,2021-04-28 10:38:22,1619602702
12,L. Hamilton,33.4,-0.1,0.0,0,78,27,-2,2021-04-28 10:38:22,1619602702
24,P. Gasly,11.7,0.0,0.0,86,0,43,1,2021-04-28 10:38:22,1619602702
19,S. Vettel,15.2,-1.0,-0.2,0,69,13,-6,2021-04-28 10:38:22,1619602702
5,Red Bull,26.1,0.2,0.1,0,3,32,2,2021-04-28 10:38:22,1619602702
18,L. Stroll,13.6,-0.3,0.0,9,0,9,-2,2021-04-28 10:38:22,1619602702
29,N. Mazepin,5.3,-0.2,0.0,0,28,5,0,2021-04-28 10:38:22,1619602702
25,Y. Tsunoda,9.4,0.6,0.0,0,45,34,8,2021-04-28 10:38:22,1619602702
31,N. Latifi,6.5,0.0,0.0,0,72,4,0,2021-04-28 10:38:22,1619602702
30,G. Russell,6.2,0.0,0.0,77,0,44,2,2021-04-28 10:38:22,1619602702
21,F. Alonso,15.0,-0.6,-0.2,0,59,11,-3,2021-04-28 10:38:22,1619602702
14,M. Verstappen,25.2,0.4,0.1,88,0,55,5,2021-04-28 10:38:22,1619602702
3,McLaren,18.7,-0.2,0.0,95,0,29,-1,2021-04-28 10:38:22,1619602702
17,D. Ricciardo,16.5,-0.8,-0.2,0,4,31,-8,2021-04-28 10:38:22,1619602702
22,C. Leclerc,17.7,0.9,0.3,46,0,36,9,2021-04-28 10:38:22,1619602702
28,M. Schumacher,5.7,-0.1,0.0,0,26,25,-2,2021-04-28 10:38:22,1619602702
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 10:38:22,1619602702
13,V. Bottas,23.4,-0.2,-0.1,0,78,11,-2,2021-04-28 10:38:22,1619602702
1,Ferrari,18.8,0.7,0.1,47,0,11,3,2021-04-28 10:38:22,1619602702
4,Mercedes,37.7,-0.3,-0.1,0,75,11,-1,2021-04-28 10:38:22,1619602702
10,Haas,6.1,0.0,0.0,0,28,4,3,2021-04-28 10:38:22,1619602702
9,Aston Martin,16.7,-0.9,-0.2,0,35,5,-3,2021-04-28 10:38:22,1619602702
2,Williams,6.3,0.0,0.0,0,32,4,3,2021-04-28 10:38:22,1619602702
16,L. Norris,13.6,0.5,0.2,87,0,59,8,2021-04-28 10:38:22,1619602702
27,A. Giovinazzi,7.8,-0.1,0.0,0,43,7,-1,2021-04-28 10:38:22,1619602702
23,C. Sainz,14.3,-0.1,0.0,17,0,26,-1,2021-04-28 10:38:22,1619602702
8,Alfa Romeo,8.9,0.0,0.0,17,0,4,3,2021-04-28 10:38:22,1619602702
7,AlphaTauri,13.2,0.5,0.0,0,64,7,1,2021-04-28 10:48:22,1619603302
15,S. Perez,18.3,-0.1,-0.1,0,25,31,-1,2021-04-28 10:48:22,1619603302
6,Alpine,15.0,-0.4,-0.1,0,31,4,1,2021-04-28 10:48:22,1619603302
12,L. Hamilton,33.4,-0.1,0.0,0,78,27,-2,2021-04-28 10:48:22,1619603302
26,K. Raikkonen,9.4,-0.2,0.0,0,15,14,-1,2021-04-28 10:48:22,1619603302
24,P. Gasly,11.7,0.0,0.0,86,0,43,1,2021-04-28 10:48:22,1619603302
19,S. Vettel,15.2,-1.0,-0.2,0,69,13,-6,2021-04-28 10:48:22,1619603302
5,Red Bull,26.1,0.2,0.1,0,3,32,2,2021-04-28 10:48:22,1619603302
18,L. Stroll,13.6,-0.3,0.0,9,0,9,-2,2021-04-28 10:48:22,1619603302
29,N. Mazepin,5.3,-0.2,0.0,0,28,5,0,2021-04-28 10:48:22,1619603302
25,Y. Tsunoda,9.4,0.6,0.0,0,46,34,8,2021-04-28 10:48:22,1619603302
31,N. Latifi,6.5,0.0,0.0,0,71,4,0,2021-04-28 10:48:22,1619603302
30,G. Russell,6.2,0.0,0.0,78,0,44,2,2021-04-28 10:48:22,1619603302
21,F. Alonso,15.0,-0.6,-0.2,0,59,11,-3,2021-04-28 10:48:22,1619603302
14,M. Verstappen,25.2,0.4,0.1,90,0,55,5,2021-04-28 10:48:22,1619603302
3,McLaren,18.7,-0.2,0.0,96,0,29,-1,2021-04-28 10:48:22,1619603302
17,D. Ricciardo,16.5,-0.8,-0.2,0,4,31,-8,2021-04-28 10:48:22,1619603302
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 10:48:22,1619603302
28,M. Schumacher,5.7,-0.1,0.0,0,25,25,-2,2021-04-28 10:48:22,1619603302
22,C. Leclerc,17.7,0.9,0.3,46,0,36,9,2021-04-28 10:48:22,1619603302
13,V. Bottas,23.4,-0.2,-0.1,0,77,11,-2,2021-04-28 10:48:22,1619603302
1,Ferrari,18.8,0.7,0.1,48,0,11,3,2021-04-28 10:48:22,1619603302
4,Mercedes,37.7,-0.3,-0.1,0,74,11,-1,2021-04-28 10:48:22,1619603302
9,Aston Martin,16.7,-0.9,-0.2,0,35,5,-3,2021-04-28 10:48:22,1619603302
10,Haas,6.1,0.0,0.0,0,28,4,3,2021-04-28 10:48:22,1619603302
2,Williams,6.3,0.0,0.0,0,33,4,3,2021-04-28 10:48:22,1619603302
16,L. Norris,13.6,0.5,0.2,85,0,59,8,2021-04-28 10:48:22,1619603302
27,A. Giovinazzi,7.8,-0.1,0.0,0,44,7,-1,2021-04-28 10:48:22,1619603302
23,C. Sainz,14.3,-0.1,0.0,17,0,26,-1,2021-04-28 10:48:22,1619603302
8,Alfa Romeo,8.9,0.0,0.0,17,0,4,3,2021-04-28 10:48:22,1619603302
7,AlphaTauri,13.2,0.5,0.0,0,63,7,1,2021-04-28 10:58:23,1619603903
15,S. Perez,18.3,-0.1,-0.1,0,25,31,-1,2021-04-28 10:58:23,1619603903
6,Alpine,15.0,-0.4,-0.1,0,31,4,1,2021-04-28 10:58:23,1619603903
26,K. Raikkonen,9.4,-0.2,0.0,0,15,14,-1,2021-04-28 10:58:23,1619603903
12,L. Hamilton,33.4,-0.1,0.0,0,77,27,-2,2021-04-28 10:58:23,1619603903
24,P. Gasly,11.7,0.0,0.0,88,0,43,1,2021-04-28 10:58:23,1619603903
19,S. Vettel,15.2,-1.0,-0.2,0,70,13,-6,2021-04-28 10:58:23,1619603903
5,Red Bull,26.1,0.2,0.1,0,3,32,2,2021-04-28 10:58:23,1619603903
18,L. Stroll,13.6,-0.3,0.0,9,0,9,-2,2021-04-28 10:58:23,1619603903
29,N. Mazepin,5.3,-0.2,0.0,0,28,5,0,2021-04-28 10:58:23,1619603903
25,Y. Tsunoda,9.4,0.6,0.0,0,46,34,8,2021-04-28 10:58:23,1619603903
31,N. Latifi,6.5,0.0,0.0,0,71,4,0,2021-04-28 10:58:23,1619603903
30,G. Russell,6.2,0.0,0.0,78,0,44,2,2021-04-28 10:58:23,1619603903
21,F. Alonso,15.0,-0.6,-0.2,0,59,11,-3,2021-04-28 10:58:23,1619603903
14,M. Verstappen,25.2,0.4,0.1,89,0,55,5,2021-04-28 10:58:23,1619603903
3,McLaren,18.7,-0.2,0.0,97,0,29,-1,2021-04-28 10:58:23,1619603903
17,D. Ricciardo,16.5,-0.8,-0.2,0,4,31,-8,2021-04-28 10:58:23,1619603903
22,C. Leclerc,17.7,0.9,0.3,46,0,36,9,2021-04-28 10:58:23,1619603903
28,M. Schumacher,5.7,-0.1,0.0,0,25,25,-2,2021-04-28 10:58:23,1619603903
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 10:58:23,1619603903
13,V. Bottas,23.4,-0.2,-0.1,0,77,11,-2,2021-04-28 10:58:23,1619603903
1,Ferrari,18.8,0.7,0.1,47,0,11,3,2021-04-28 10:58:23,1619603903
4,Mercedes,37.7,-0.3,-0.1,0,74,11,-1,2021-04-28 10:58:23,1619603903
10,Haas,6.1,0.0,0.0,0,28,4,3,2021-04-28 10:58:23,1619603903
9,Aston Martin,16.7,-0.9,-0.2,0,35,5,-3,2021-04-28 10:58:23,1619603903
2,Williams,6.3,0.0,0.0,0,33,4,3,2021-04-28 10:58:23,1619603903
16,L. Norris,13.6,0.5,0.2,86,0,59,8,2021-04-28 10:58:23,1619603903
27,A. Giovinazzi,7.8,-0.1,0.0,0,44,7,-1,2021-04-28 10:58:23,1619603903
23,C. Sainz,14.3,-0.1,0.0,17,0,26,-1,2021-04-28 10:58:23,1619603903
8,Alfa Romeo,8.9,0.0,0.0,17,0,4,3,2021-04-28 10:58:23,1619603903
7,AlphaTauri,13.2,0.5,0.0,0,63,7,1,2021-04-28 11:18:23,1619605103
15,S. Perez,18.3,-0.1,-0.1,0,25,31,-1,2021-04-28 11:18:23,1619605103
6,Alpine,15.0,-0.4,-0.1,0,31,4,1,2021-04-28 11:18:23,1619605103
12,L. Hamilton,33.4,-0.1,0.0,0,78,27,-2,2021-04-28 11:18:23,1619605103
26,K. Raikkonen,9.4,-0.2,0.0,0,15,14,-1,2021-04-28 11:18:23,1619605103
24,P. Gasly,11.7,0.0,0.0,85,0,43,1,2021-04-28 11:18:23,1619605103
19,S. Vettel,15.2,-1.0,-0.2,0,71,13,-6,2021-04-28 11:18:23,1619605103
5,Red Bull,26.1,0.2,0.1,0,3,32,2,2021-04-28 11:18:23,1619605103
18,L. Stroll,13.6,-0.3,0.0,9,0,9,-2,2021-04-28 11:18:23,1619605103
29,N. Mazepin,5.3,-0.2,0.0,0,28,5,0,2021-04-28 11:18:23,1619605103
25,Y. Tsunoda,9.4,0.6,0.0,0,46,34,8,2021-04-28 11:18:23,1619605103
31,N. Latifi,6.5,0.0,0.0,0,72,4,0,2021-04-28 11:18:23,1619605103
30,G. Russell,6.2,0.0,0.0,77,0,44,2,2021-04-28 11:18:23,1619605103
21,F. Alonso,15.0,-0.6,-0.2,0,59,11,-3,2021-04-28 11:18:23,1619605103
14,M. Verstappen,25.2,0.4,0.1,89,0,55,5,2021-04-28 11:18:23,1619605103
3,McLaren,18.7,-0.2,0.0,95,0,29,-1,2021-04-28 11:18:23,1619605103
17,D. Ricciardo,16.5,-0.8,-0.2,0,5,31,-8,2021-04-28 11:18:23,1619605103
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 11:18:23,1619605103
28,M. Schumacher,5.7,-0.1,0.0,0,26,25,-2,2021-04-28 11:18:23,1619605103
22,C. Leclerc,17.7,0.9,0.3,46,0,36,9,2021-04-28 11:18:23,1619605103
13,V. Bottas,23.4,-0.2,-0.1,0,79,11,-2,2021-04-28 11:18:23,1619605103
1,Ferrari,18.8,0.7,0.1,48,0,11,3,2021-04-28 11:18:23,1619605103
4,Mercedes,37.7,-0.3,-0.1,0,73,11,-1,2021-04-28 11:18:23,1619605103
9,Aston Martin,16.7,-0.9,-0.2,0,35,5,-3,2021-04-28 11:18:23,1619605103
10,Haas,6.1,0.0,0.0,0,27,4,3,2021-04-28 11:18:23,1619605103
2,Williams,6.3,0.0,0.0,0,33,4,3,2021-04-28 11:18:23,1619605103
16,L. Norris,13.6,0.5,0.2,86,0,59,8,2021-04-28 11:18:23,1619605103
27,A. Giovinazzi,7.8,-0.1,0.0,0,44,7,-1,2021-04-28 11:18:23,1619605103
23,C. Sainz,14.3,-0.1,0.0,17,0,26,-1,2021-04-28 11:18:23,1619605103
8,Alfa Romeo,8.9,0.0,0.0,17,0,4,3,2021-04-28 11:18:23,1619605103
7,AlphaTauri,13.2,0.5,0.0,0,63,7,1,2021-04-28 12:08:25,1619608105
15,S. Perez,18.3,-0.1,-0.1,0,25,31,-1,2021-04-28 12:08:25,1619608105
6,Alpine,15.0,-0.4,-0.1,0,31,4,1,2021-04-28 12:08:25,1619608105
26,K. Raikkonen,9.4,-0.2,0.0,0,15,14,-1,2021-04-28 12:08:25,1619608105
12,L. Hamilton,33.4,-0.1,0.0,0,78,27,-2,2021-04-28 12:08:25,1619608105
24,P. Gasly,11.7,0.0,0.0,86,0,43,1,2021-04-28 12:08:25,1619608105
19,S. Vettel,15.2,-1.0,-0.2,0,70,13,-6,2021-04-28 12:08:25,1619608105
5,Red Bull,26.1,0.2,0.1,0,4,32,2,2021-04-28 12:08:25,1619608105
18,L. Stroll,13.6,-0.3,0.0,10,0,9,-2,2021-04-28 12:08:25,1619608105
29,N. Mazepin,5.3,-0.2,0.0,0,28,5,0,2021-04-28 12:08:25,1619608105
25,Y. Tsunoda,9.4,0.6,0.0,0,47,34,8,2021-04-28 12:08:25,1619608105
31,N. Latifi,6.5,0.0,0.0,0,72,4,0,2021-04-28 12:08:25,1619608105
30,G. Russell,6.2,0.0,0.0,77,0,44,2,2021-04-28 12:08:25,1619608105
21,F. Alonso,15.0,-0.6,-0.2,0,60,11,-3,2021-04-28 12:08:25,1619608105
14,M. Verstappen,25.2,0.4,0.1,89,0,55,5,2021-04-28 12:08:25,1619608105
3,McLaren,18.7,-0.2,0.0,96,0,29,-1,2021-04-28 12:08:25,1619608105
17,D. Ricciardo,16.5,-0.8,-0.2,0,5,31,-8,2021-04-28 12:08:25,1619608105
22,C. Leclerc,17.7,0.9,0.3,46,0,36,9,2021-04-28 12:08:25,1619608105
28,M. Schumacher,5.7,-0.1,0.0,0,26,25,-2,2021-04-28 12:08:25,1619608105
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 12:08:25,1619608105
13,V. Bottas,23.4,-0.2,-0.1,0,78,11,-2,2021-04-28 12:08:25,1619608105
1,Ferrari,18.8,0.7,0.1,47,0,11,3,2021-04-28 12:08:25,1619608105
4,Mercedes,37.7,-0.3,-0.1,0,74,11,-1,2021-04-28 12:08:25,1619608105
10,Haas,6.1,0.0,0.0,0,27,4,3,2021-04-28 12:08:25,1619608105
9,Aston Martin,16.7,-0.9,-0.2,0,36,5,-3,2021-04-28 12:08:25,1619608105
2,Williams,6.3,0.0,0.0,0,33,4,3,2021-04-28 12:08:25,1619608105
16,L. Norris,13.6,0.5,0.2,86,0,59,8,2021-04-28 12:08:25,1619608105
27,A. Giovinazzi,7.8,-0.1,0.0,0,43,7,-1,2021-04-28 12:08:25,1619608105
23,C. Sainz,14.3,-0.1,0.0,17,0,26,-1,2021-04-28 12:08:25,1619608105
8,Alfa Romeo,8.9,0.0,0.0,17,0,4,3,2021-04-28 12:08:25,1619608105
7,AlphaTauri,13.2,0.5,0.0,0,65,7,1,2021-04-28 12:58:27,1619611107
15,S. Perez,18.3,-0.1,-0.1,0,25,31,-1,2021-04-28 12:58:27,1619611107
6,Alpine,15.0,-0.4,-0.1,0,31,4,1,2021-04-28 12:58:27,1619611107
12,L. Hamilton,33.4,-0.1,0.0,0,79,27,-2,2021-04-28 12:58:27,1619611107
26,K. Raikkonen,9.4,-0.2,0.0,0,15,14,-1,2021-04-28 12:58:27,1619611107
24,P. Gasly,11.7,0.0,0.0,86,0,43,1,2021-04-28 12:58:27,1619611107
19,S. Vettel,15.2,-1.0,-0.2,0,70,13,-6,2021-04-28 12:58:27,1619611107
5,Red Bull,26.1,0.2,0.1,0,4,32,2,2021-04-28 12:58:27,1619611107
18,L. Stroll,13.6,-0.3,0.0,10,0,9,-2,2021-04-28 12:58:27,1619611107
29,N. Mazepin,5.3,-0.2,0.0,0,28,5,0,2021-04-28 12:58:27,1619611107
25,Y. Tsunoda,9.4,0.6,0.0,0,47,34,8,2021-04-28 12:58:27,1619611107
31,N. Latifi,6.5,0.0,0.0,0,73,4,0,2021-04-28 12:58:27,1619611107
30,G. Russell,6.2,0.0,0.0,77,0,44,2,2021-04-28 12:58:27,1619611107
21,F. Alonso,15.0,-0.6,-0.2,0,59,11,-3,2021-04-28 12:58:27,1619611107
14,M. Verstappen,25.2,0.4,0.1,91,0,55,5,2021-04-28 12:58:27,1619611107
3,McLaren,18.7,-0.2,0.0,98,0,29,-1,2021-04-28 12:58:27,1619611107
17,D. Ricciardo,16.5,-0.8,-0.2,0,5,31,-8,2021-04-28 12:58:27,1619611107
20,E. Ocon,9.6,-0.5,-0.1,4,0,13,-4,2021-04-28 12:58:27,1619611107
28,M. Schumacher,5.7,-0.1,0.0,0,25,25,-2,2021-04-28 12:58:27,1619611107
22,C. Leclerc,17.7,0.9,0.3,47,0,36,9,2021-04-28 12:58:27,1619611107
13,V. Bottas,23.4,-0.2,-0.1,0,79,11,-2,2021-04-28 12:58:27,1619611107
1,Ferrari,18.8,0.7,0.1,48,0,11,3,2021-04-28 12:58:27,1619611107
4,Mercedes,37.7,-0.3,-0.1,0,75,11,-1,2021-04-28 12:58:27,1619611107
9,Aston Martin,16.7,-0.9,-0.2,0,36,5,-3,2021-04-28 12:58:27,1619611107
10,Haas,6.1,0.0,0.0,0,28,4,3,2021-04-28 12:58:27,1619611107
2,Williams,6.3,0.0,0.0,0,33,4,3,2021-04-28 12:58:27,1619611107
16,L. Norris,13.6,0.5,0.2,86,0,59,8,2021-04-28 12:58:27,1619611107
27,A. Giovinazzi,7.8,-0.1,0.0,0,43,7,-1,2021-04-28 12:58:27,1619611107
23,C. Sainz,14.3,-0.1,0.0,17,0,26,-1,2021-04-28 12:58:27,1619611107
8,Alfa Romeo,8.9,0.0,0.0,17,0,4,3,2021-04-28 12:58:27,1619611107
7,AlphaTauri,13.2,0.5,0.0,0,64,7,1,2021-04-28 13:28:28,1619612908
